0.05
2
Time,N001,I1,R1,
0.004473,22.4977,2.84417,1.12488,
0.004474,23.1167,2.81319,1.15583,
0.004475,23.7363,2.78217,1.18681,
0.004476,24.3566,2.75113,1.21783,
0.004477,24.9774,2.72005,1.24887,
0.004478,25.5989,2.68895,1.27995,
0.004479,26.221,2.65782,1.31105,
0.00448,26.8436,2.62667,1.34218,
0.004481,27.4667,2.59549,1.37333,
0.004482,28.0903,2.56428,1.40451,
0.004483,28.7144,2.53306,1.43572,
0.004484,29.3389,2.50181,1.46694,
0.004485,29.9638,2.47054,1.49819,
0.004486,30.5892,2.43926,1.52946,
0.004487,31.2149,2.40795,1.56074,
0.004488,31.8409,2.37663,1.59205,
0.004489,32.4673,2.3453,1.62337,
0.00449,33.094,2.31395,1.6547,
0.004491,33.7209,2.28259,1.68605,
0.004492,34.3481,2.25122,1.71741,
0.004493,34.9756,2.21984,1.74878,
0.004494,35.6032,2.18845,1.78016,
0.004495,36.231,2.15705,1.81155,
0.004496,36.8589,2.12565,1.84295,
0.004497,37.487,2.09424,1.87435,
0.004498,38.1152,2.06283,1.90576,
0.004499,38.7434,2.03142,1.93717,
0.0045,39.3717,2,1.96858,
0.004501,40,1.96858,2,
0.004502,40.6283,1.93717,2.03142,
0.004503,41.2566,1.90576,2.06283,
0.004504,41.8848,1.87435,2.09424,
0.004505,42.513,1.84295,2.12565,
0.004506,43.1411,1.81155,2.15705,
0.004507,43.769,1.78016,2.18845,
0.004508,44.3968,1.74878,2.21984,
0.004509,45.0244,1.71741,2.25122,
0.00451,45.6519,1.68605,2.28259,
0.004511,46.2791,1.6547,2.31395,
0.004512,46.906,1.62337,2.3453,
0.004513,47.5327,1.59205,2.37663,
0.004514,48.1591,1.56074,2.40795,
0.004515,48.7851,1.52946,2.43926,
0.004516,49.4108,1.49819,2.47054,
0.004517,50.0362,1.46694,2.50181,
0.004518,50.6611,1.43572,2.53306,
0.004519,51.2856,1.40451,2.56428,
0.00452,51.9097,1.37333,2.59549,
0.004521,52.5333,1.34218,2.62667,
0.004522,53.1564,1.31105,2.65782,
0.004523,53.779,1.27995,2.68895,
0.004524,54.4011,1.24887,2.72005,
0.004525,55.0226,1.21783,2.75113,
0.004526,55.6434,1.18681,2.78217,
0.004527,56.2637,1.15583,2.81319,
0.004528,56.8833,1.12488,2.84417,
0.004529,57.5023,1.09397,2.87512,
0.00453,58.1206,1.06309,2.90603,
0.004531,58.7381,1.03225,2.93691,
0.004532,59.3549,1.00145,2.96775,
0.004533,59.971,0.970687,2.99855,
0.004534,60.5863,0.939964,3.02931,
0.004535,61.2007,0.909284,3.06004,
0.004536,61.8143,0.878646,3.09072,
0.004537,62.4271,0.848053,3.12135,
0.004538,63.0389,0.817505,3.15195,
0.004539,63.6499,0.787004,3.18249,
0.00454,64.2599,0.756551,3.213,
0.004541,64.869,0.726146,3.24345,
0.004542,65.4771,0.695792,3.27385,
0.004543,66.0842,0.66549,3.30421,
0.004544,66.6902,0.63524,3.33451,
0.004545,67.2952,0.605044,3.36476,
0.004546,67.8991,0.574904,3.39496,
0.004547,68.5019,0.544819,3.4251,
0.004548,69.1036,0.514792,3.45518,
0.004549,69.7042,0.484824,3.48521,
0.00455,70.3035,0.454915,3.51518,
0.004551,70.9017,0.425067,3.54508,
0.004552,71.4987,0.395282,3.57493,
0.004553,72.0944,0.36556,3.60472,
0.004554,72.6888,0.335902,3.63444,
0.004555,73.282,0.30631,3.6641,
0.004556,73.8738,0.276785,3.69369,
0.004557,74.4643,0.247328,3.72321,
0.004558,75.0534,0.217941,3.75267,
0.004559,75.6412,0.188623,3.78206,
0.00456,76.2275,0.159377,3.81138,
0.004561,76.8125,0.130204,3.84062,
0.004562,77.3959,0.101105,3.8698,
0.004563,77.9779,0.07208,3.8989,
0.004564,78.5584,0.0431317,3.92792,
0.004565,79.1374,0.0142605,3.95687,
0.004566,79.7148,-0.0145322,3.98574,
0.004567,80.2906,-0.0432454,4.01453,
0.004568,80.8649,-0.0718779,4.04325,
0.004569,81.4376,-0.100429,4.07188,
0.00457,82.0086,-0.128896,4.10043,
0.004571,82.5779,-0.15728,4.1289,
0.004572,83.1456,-0.185579,4.15728,
0.004573,83.7116,-0.213791,4.18558,
0.004574,84.2758,-0.241916,4.21379,
0.004575,84.8383,-0.269952,4.24192,
0.004576,85.399,-0.297899,4.26995,
0.004577,85.958,-0.325755,4.2979,
0.004578,86.5151,-0.35352,4.32576,
0.004579,87.0704,-0.381191,4.35352,
0.00458,87.6238,-0.408768,4.38119,
0.004581,88.1754,-0.436251,4.40877,
0.004582,88.725,-0.463637,4.43625,
0.004583,89.2727,-0.490926,4.46364,
0.004584,89.8185,-0.518116,4.49093,
0.004585,90.3623,-0.545207,4.51812,
0.004586,90.9041,-0.572198,4.54521,
0.004587,91.444,-0.599087,4.5722,
0.004588,91.9817,-0.625873,4.59909,
0.004589,92.5175,-0.652556,4.62587,
0.00459,93.0511,-0.679134,4.65256,
0.004591,93.5827,-0.705606,4.67913,
0.004592,94.1121,-0.731972,4.70561,
0.004593,94.6394,-0.758229,4.73197,
0.004594,95.1646,-0.784378,4.75823,
0.004595,95.6876,-0.810417,4.78438,
0.004596,96.2083,-0.836345,4.81042,
0.004597,96.7269,-0.862161,4.83634,
0.004598,97.2432,-0.887864,4.86216,
0.004599,97.7573,-0.913452,4.88786,
0.0046,98.269,-0.938926,4.91345,
0.004601,98.7785,-0.964284,4.93893,
0.004602,99.2857,-0.989525,4.96428,
0.004603,99.7905,-1.01465,4.98952,
0.004604,100.293,-1.03965,5.01465,
0.004605,100.793,-1.06454,5.03965,
0.004606,101.291,-1.0893,5.06454,
0.004607,101.786,-1.11394,5.0893,
0.004608,102.279,-1.13846,5.11394,
0.004609,102.769,-1.16285,5.13846,
0.00461,103.257,-1.18712,5.16285,
0.004611,103.742,-1.21126,5.18712,
0.004612,104.225,-1.23528,5.21126,
0.004613,104.706,-1.25917,5.23528,
0.004614,105.183,-1.28293,5.25917,
0.004615,105.659,-1.30656,5.28293,
0.004616,106.131,-1.33006,5.30656,
0.004617,106.601,-1.35343,5.33006,
0.004618,107.069,-1.37666,5.35343,
0.004619,107.533,-1.39977,5.37666,
0.00462,107.995,-1.42274,5.39977,
0.004621,108.455,-1.44557,5.42274,
0.004622,108.911,-1.46827,5.44557,
0.004623,109.365,-1.49083,5.46827,
0.004624,109.817,-1.51325,5.49083,
0.004625,110.265,-1.53553,5.51325,
0.004626,110.711,-1.55768,5.53553,
0.004627,111.154,-1.57968,5.55768,
0.004628,111.594,-1.60155,5.57968,
0.004629,112.031,-1.62327,5.60155,
0.00463,112.465,-1.64484,5.62327,
0.004631,112.897,-1.66628,5.64484,
0.004632,113.326,-1.68757,5.66628,
0.004633,113.751,-1.70871,5.68757,
0.004634,114.174,-1.72971,5.70871,
0.004635,114.594,-1.75056,5.72971,
0.004636,115.011,-1.77126,5.75056,
0.004637,115.425,-1.79181,5.77126,
0.004638,115.836,-1.81221,5.79181,
0.004639,116.244,-1.83247,5.81221,
0.00464,116.649,-1.85257,5.83247,
0.004641,117.051,-1.87252,5.85257,
0.004642,117.45,-1.89231,5.87252,
0.004643,117.846,-1.91195,5.89231,
0.004644,118.239,-1.93144,5.91195,
0.004645,118.629,-1.95078,5.93144,
0.004646,119.016,-1.96995,5.95078,
0.004647,119.399,-1.98897,5.96995,
0.004648,119.779,-2.00783,5.98897,
0.004649,120.157,-2.02654,6.00783,
0.00465,120.531,-2.04508,6.02654,
0.004651,120.902,-2.06347,6.04508,
0.004652,121.269,-2.0817,6.06347,
0.004653,121.634,-2.09976,6.0817,
0.004654,121.995,-2.11766,6.09976,
0.004655,122.353,-2.1354,6.11766,
0.004656,122.708,-2.15298,6.1354,
0.004657,123.06,-2.17039,6.15298,
0.004658,123.408,-2.18764,6.17039,
0.004659,123.753,-2.20472,6.18764,
0.00466,124.094,-2.22164,6.20472,
0.004661,124.433,-2.23839,6.22164,
0.004662,124.768,-2.25497,6.23839,
0.004663,125.099,-2.27139,6.25497,
0.004664,125.428,-2.28763,6.27139,
0.004665,125.753,-2.30371,6.28763,
0.004666,126.074,-2.31962,6.30371,
0.004667,126.392,-2.33535,6.31962,
0.004668,126.707,-2.35092,6.33535,
0.004669,127.018,-2.36631,6.35092,
0.00467,127.326,-2.38153,6.36631,
0.004671,127.631,-2.39658,6.38153,
0.004672,127.932,-2.41146,6.39658,
0.004673,128.229,-2.42616,6.41146,
0.004674,128.523,-2.44068,6.42616,
0.004675,128.814,-2.45503,6.44068,
0.004676,129.101,-2.46921,6.45503,
0.004677,129.384,-2.48321,6.46921,
0.004678,129.664,-2.49703,6.48321,
0.004679,129.941,-2.51067,6.49703,
0.00468,130.213,-2.52414,6.51067,
0.004681,130.483,-2.53742,6.52414,
0.004682,130.748,-2.55053,6.53742,
0.004683,131.011,-2.56346,6.55053,
0.004684,131.269,-2.57621,6.56346,
0.004685,131.524,-2.58877,6.57621,
0.004686,131.775,-2.60116,6.58877,
0.004687,132.023,-2.61336,6.60116,
0.004688,132.267,-2.62539,6.61336,
0.004689,132.508,-2.63723,6.62539,
0.00469,132.745,-2.64888,6.63723,
0.004691,132.978,-2.66036,6.64888,
0.004692,133.207,-2.67164,6.66036,
0.004693,133.433,-2.68275,6.67164,
0.004694,133.655,-2.69367,6.68275,
0.004695,133.873,-2.7044,6.69367,
0.004696,134.088,-2.71495,6.7044,
0.004697,134.299,-2.72532,6.71495,
0.004698,134.506,-2.73549,6.72532,
0.004699,134.71,-2.74548,6.73549,
0.0047,134.91,-2.75528,6.74548,
0.004701,135.106,-2.7649,6.75528,
0.004702,135.298,-2.77432,6.7649,
0.004703,135.486,-2.78356,6.77432,
0.004704,135.671,-2.79261,6.78356,
0.004705,135.852,-2.80147,6.79261,
0.004706,136.029,-2.81014,6.80147,
0.004707,136.203,-2.81862,6.81014,
0.004708,136.372,-2.82691,6.81862,
0.004709,136.538,-2.83501,6.82691,
0.00471,136.7,-2.84292,6.83501,
0.004711,136.858,-2.85063,6.84292,
0.004712,137.013,-2.85816,6.85063,
0.004713,137.163,-2.86549,6.85816,
0.004714,137.31,-2.87263,6.86549,
0.004715,137.453,-2.87958,6.87263,
0.004716,137.592,-2.88634,6.87958,
0.004717,137.727,-2.8929,6.88634,
0.004718,137.858,-2.89928,6.8929,
0.004719,137.986,-2.90545,6.89928,
0.00472,138.109,-2.91144,6.90545,
0.004721,138.229,-2.91723,6.91144,
0.004722,138.345,-2.92282,6.91723,
0.004723,138.456,-2.92822,6.92282,
0.004724,138.564,-2.93343,6.92822,
0.004725,138.669,-2.93844,6.93343,
0.004726,138.769,-2.94326,6.93844,
0.004727,138.865,-2.94788,6.94326,
0.004728,138.958,-2.95231,6.94788,
0.004729,139.046,-2.95654,6.95231,
0.00473,139.131,-2.96057,6.95654,
0.004731,139.211,-2.96441,6.96057,
0.004732,139.288,-2.96806,6.96441,
0.004733,139.361,-2.9715,6.96806,
0.004734,139.43,-2.97476,6.9715,
0.004735,139.495,-2.97781,6.97476,
0.004736,139.556,-2.98067,6.97781,
0.004737,139.613,-2.98333,6.98067,
0.004738,139.667,-2.98579,6.98333,
0.004739,139.716,-2.98806,6.98579,
0.00474,139.761,-2.99013,6.98806,
0.004741,139.803,-2.99201,6.99013,
0.004742,139.84,-2.99368,6.99201,
0.004743,139.874,-2.99516,6.99368,
0.004744,139.903,-2.99645,6.99516,
0.004745,139.929,-2.99753,6.99645,
0.004746,139.951,-2.99842,6.99753,
0.004747,139.968,-2.99911,6.99842,
0.004748,139.982,-2.99961,6.99911,
0.004749,139.992,-2.9999,6.99961,
0.00475,139.998,-3,6.9999,
0.004751,140,-2.9999,7,
0.004752,139.998,-2.99961,6.9999,
0.004753,139.992,-2.99911,6.99961,
0.004754,139.982,-2.99842,6.99911,
0.004755,139.968,-2.99753,6.99842,
0.004756,139.951,-2.99645,6.99753,
0.004757,139.929,-2.99516,6.99645,
0.004758,139.903,-2.99368,6.99516,
0.004759,139.874,-2.99201,6.99368,
0.00476,139.84,-2.99013,6.99201,
0.004761,139.803,-2.98806,6.99013,
0.004762,139.761,-2.98579,6.98806,
0.004763,139.716,-2.98333,6.98579,
0.004764,139.667,-2.98067,6.98333,
0.004765,139.613,-2.97781,6.98067,
0.004766,139.556,-2.97476,6.97781,
0.004767,139.495,-2.9715,6.97476,
0.004768,139.43,-2.96806,6.9715,
0.004769,139.361,-2.96441,6.96806,
0.00477,139.288,-2.96057,6.96441,
0.004771,139.211,-2.95654,6.96057,
0.004772,139.131,-2.95231,6.95654,
0.004773,139.046,-2.94788,6.95231,
0.004774,138.958,-2.94326,6.94788,
0.004775,138.865,-2.93844,6.94326,
0.004776,138.769,-2.93343,6.93844,
0.004777,138.669,-2.92822,6.93343,
0.004778,138.564,-2.92282,6.92822,
0.004779,138.456,-2.91723,6.92282,
0.00478,138.345,-2.91144,6.91723,
0.004781,138.229,-2.90545,6.91144,
0.004782,138.109,-2.89928,6.90545,
0.004783,137.986,-2.8929,6.89928,
0.004784,137.858,-2.88634,6.8929,
0.004785,137.727,-2.87958,6.88634,
0.004786,137.592,-2.87263,6.87958,
0.004787,137.453,-2.86549,6.87263,
0.004788,137.31,-2.85816,6.86549,
0.004789,137.163,-2.85063,6.85816,
0.00479,137.013,-2.84292,6.85063,
0.004791,136.858,-2.83501,6.84292,
0.004792,136.7,-2.82691,6.83501,
0.004793,136.538,-2.81862,6.82691,
0.004794,136.372,-2.81014,6.81862,
0.004795,136.203,-2.80147,6.81014,
0.004796,136.029,-2.79261,6.80147,
0.004797,135.852,-2.78356,6.79261,
0.004798,135.671,-2.77432,6.78356,
0.004799,135.486,-2.7649,6.77432,
0.0048,135.298,-2.75528,6.7649,
0.004801,135.106,-2.74548,6.75528,
0.004802,134.91,-2.73549,6.74548,
0.004803,134.71,-2.72532,6.73549,
0.004804,134.506,-2.71495,6.72532,
0.004805,134.299,-2.7044,6.71495,
0.004806,134.088,-2.69367,6.7044,
0.004807,133.873,-2.68275,6.69367,
0.004808,133.655,-2.67164,6.68275,
0.004809,133.433,-2.66036,6.67164,
0.00481,133.207,-2.64888,6.66036,
0.004811,132.978,-2.63723,6.64888,
0.004812,132.745,-2.62539,6.63723,
0.004813,132.508,-2.61336,6.62539,
0.004814,132.267,-2.60116,6.61336,
0.004815,132.023,-2.58877,6.60116,
0.004816,131.775,-2.57621,6.58877,
0.004817,131.524,-2.56346,6.57621,
0.004818,131.269,-2.55053,6.56346,
0.004819,131.011,-2.53742,6.55053,
0.00482,130.748,-2.52414,6.53742,
0.004821,130.483,-2.51067,6.52414,
0.004822,130.213,-2.49703,6.51067,
0.004823,129.941,-2.48321,6.49703,
0.004824,129.664,-2.46921,6.48321,
0.004825,129.384,-2.45503,6.46921,
0.004826,129.101,-2.44068,6.45503,
0.004827,128.814,-2.42616,6.44068,
0.004828,128.523,-2.41146,6.42616,
0.004829,128.229,-2.39658,6.41146,
0.00483,127.932,-2.38153,6.39658,
0.004831,127.631,-2.36631,6.38153,
0.004832,127.326,-2.35092,6.36631,
0.004833,127.018,-2.33535,6.35092,
0.004834,126.707,-2.31962,6.33535,
0.004835,126.392,-2.30371,6.31962,
0.004836,126.074,-2.28763,6.30371,
0.004837,125.753,-2.27139,6.28763,
0.004838,125.428,-2.25497,6.27139,
0.004839,125.099,-2.23839,6.25497,
0.00484,124.768,-2.22164,6.23839,
0.004841,124.433,-2.20472,6.22164,
0.004842,124.094,-2.18764,6.20472,
0.004843,123.753,-2.17039,6.18764,
0.004844,123.408,-2.15298,6.17039,
0.004845,123.06,-2.1354,6.15298,
0.004846,122.708,-2.11766,6.1354,
0.004847,122.353,-2.09976,6.11766,
0.004848,121.995,-2.0817,6.09976,
0.004849,121.634,-2.06347,6.0817,
0.00485,121.269,-2.04508,6.06347,
0.004851,120.902,-2.02654,6.04508,
0.004852,120.531,-2.00783,6.02654,
0.004853,120.157,-1.98897,6.00783,
0.004854,119.779,-1.96995,5.98897,
0.004855,119.399,-1.95078,5.96995,
0.004856,119.016,-1.93144,5.95078,
0.004857,118.629,-1.91195,5.93144,
0.004858,118.239,-1.89231,5.91195,
0.004859,117.846,-1.87252,5.89231,
0.00486,117.45,-1.85257,5.87252,
0.004861,117.051,-1.83247,5.85257,
0.004862,116.649,-1.81221,5.83247,
0.004863,116.244,-1.79181,5.81221,
0.004864,115.836,-1.77126,5.79181,
0.004865,115.425,-1.75056,5.77126,
0.004866,115.011,-1.72971,5.75056,
0.004867,114.594,-1.70871,5.72971,
0.004868,114.174,-1.68757,5.70871,
0.004869,113.751,-1.66628,5.68757,
0.00487,113.326,-1.64484,5.66628,
0.004871,112.897,-1.62327,5.64484,
0.004872,112.465,-1.60155,5.62327,
0.004873,112.031,-1.57968,5.60155,
0.004874,111.594,-1.55768,5.57968,
0.004875,111.154,-1.53553,5.55768,
0.004876,110.711,-1.51325,5.53553,
0.004877,110.265,-1.49083,5.51325,
0.004878,109.817,-1.46827,5.49083,
0.004879,109.365,-1.44557,5.46827,
0.00488,108.911,-1.42274,5.44557,
0.004881,108.455,-1.39977,5.42274,
0.004882,107.995,-1.37666,5.39977,
0.004883,107.533,-1.35343,5.37666,
0.004884,107.069,-1.33006,5.35343,
0.004885,106.601,-1.30656,5.33006,
0.004886,106.131,-1.28293,5.30656,
0.004887,105.659,-1.25917,5.28293,
0.004888,105.183,-1.23528,5.25917,
0.004889,104.706,-1.21126,5.23528,
0.00489,104.225,-1.18712,5.21126,
0.004891,103.742,-1.16285,5.18712,
0.004892,103.257,-1.13846,5.16285,
0.004893,102.769,-1.11394,5.13846,
0.004894,102.279,-1.0893,5.11394,
0.004895,101.786,-1.06454,5.0893,
0.004896,101.291,-1.03965,5.06454,
0.004897,100.793,-1.01465,5.03965,
0.004898,100.293,-0.989525,5.01465,
0.004899,99.7905,-0.964284,4.98952,
0.0049,99.2857,-0.938926,4.96428,
0.004901,98.7785,-0.913452,4.93893,
0.004902,98.269,-0.887864,4.91345,
0.004903,97.7573,-0.862161,4.88786,
0.004904,97.2432,-0.836345,4.86216,
0.004905,96.7269,-0.810417,4.83634,
0.004906,96.2083,-0.784378,4.81042,
0.004907,95.6876,-0.758229,4.78438,
0.004908,95.1646,-0.731972,4.75823,
0.004909,94.6394,-0.705606,4.73197,
0.00491,94.1121,-0.679134,4.70561,
0.004911,93.5827,-0.652556,4.67913,
0.004912,93.0511,-0.625873,4.65256,
0.004913,92.5175,-0.599087,4.62587,
0.004914,91.9817,-0.572198,4.59909,
0.004915,91.444,-0.545207,4.5722,
0.004916,90.9041,-0.518116,4.54521,
0.004917,90.3623,-0.490926,4.51812,
0.004918,89.8185,-0.463637,4.49093,
0.004919,89.2727,-0.436251,4.46364,
0.00492,88.725,-0.408768,4.43625,
0.004921,88.1754,-0.381191,4.40877,
0.004922,87.6238,-0.35352,4.38119,
0.004923,87.0704,-0.325755,4.35352,
0.004924,86.5151,-0.297899,4.32576,
0.004925,85.958,-0.269952,4.2979,
0.004926,85.399,-0.241916,4.26995,
0.004927,84.8383,-0.213791,4.24192,
0.004928,84.2758,-0.185579,4.21379,
0.004929,83.7116,-0.15728,4.18558,
0.00493,83.1456,-0.128896,4.15728,
0.004931,82.5779,-0.100429,4.1289,
0.004932,82.0086,-0.0718779,4.10043,
0.004933,81.4376,-0.0432454,4.07188,
0.004934,80.8649,-0.0145322,4.04325,
0.004935,80.2906,0.0142605,4.01453,
0.004936,79.7148,0.0431317,3.98574,
0.004937,79.1374,0.07208,3.95687,
0.004938,78.5584,0.101105,3.92792,
0.004939,77.9779,0.130204,3.8989,
0.00494,77.3959,0.159377,3.8698,
0.004941,76.8125,0.188623,3.84062,
0.004942,76.2275,0.217941,3.81138,
0.004943,75.6412,0.247328,3.78206,
0.004944,75.0534,0.276785,3.75267,
0.004945,74.4643,0.30631,3.72321,
0.004946,73.8738,0.335902,3.69369,
0.004947,73.282,0.36556,3.6641,
0.004948,72.6888,0.395282,3.63444,
0.004949,72.0944,0.425067,3.60472,
0.00495,71.4987,0.454915,3.57493,
0.004951,70.9017,0.484824,3.54508,
0.004952,70.3035,0.514792,3.51518,
0.004953,69.7042,0.544819,3.48521,
0.004954,69.1036,0.574904,3.45518,
0.004955,68.5019,0.605044,3.4251,
0.004956,67.8991,0.63524,3.39496,
0.004957,67.2952,0.66549,3.36476,
0.004958,66.6902,0.695792,3.33451,
0.004959,66.0842,0.726146,3.30421,
0.00496,65.4771,0.756551,3.27385,
0.004961,64.869,0.787004,3.24345,
0.004962,64.2599,0.817505,3.213,
0.004963,63.6499,0.848053,3.18249,
0.004964,63.0389,0.878646,3.15195,
0.004965,62.4271,0.909284,3.12135,
0.004966,61.8143,0.939964,3.09072,
0.004967,61.2007,0.970687,3.06004,
0.004968,60.5863,1.00145,3.02931,
0.004969,59.971,1.03225,2.99855,
0.00497,59.3549,1.06309,2.96775,
0.004971,58.7381,1.09397,2.93691,
0.004972,58.1206,1.12488,2.90603,
0.004973,57.5023,1.15583,2.87512,
0.004974,56.8833,1.18681,2.84417,
0.004975,56.2637,1.21783,2.81319,
0.004976,55.6434,1.24887,2.78217,
0.004977,55.0226,1.27995,2.75113,
0.004978,54.4011,1.31105,2.72005,
0.004979,53.779,1.34218,2.68895,
0.00498,53.1564,1.37333,2.65782,
0.004981,52.5333,1.40451,2.62667,
0.004982,51.9097,1.43572,2.59549,
0.004983,51.2856,1.46694,2.56428,
0.004984,50.6611,1.49819,2.53306,
0.004985,50.0362,1.52946,2.50181,
0.004986,49.4108,1.56074,2.47054,
0.004987,48.7851,1.59205,2.43926,
0.004988,48.1591,1.62337,2.40795,
0.004989,47.5327,1.6547,2.37663,
0.00499,46.906,1.68605,2.3453,
0.004991,46.2791,1.71741,2.31395,
0.004992,45.6519,1.74878,2.28259,
0.004993,45.0244,1.78016,2.25122,
0.004994,44.3968,1.81155,2.21984,
0.004995,43.769,1.84295,2.18845,
0.004996,43.1411,1.87435,2.15705,
0.004997,42.513,1.90576,2.12565,
0.004998,41.8848,1.93717,2.09424,
0.004999,41.2566,1.96858,2.06283,
